customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,return_rate,avg_discount,avg_rating,avg_delivery_days
CUST00812,250,1,383.16,1,1,1,111,At Risk Customers,0.0,0.25,5.0,3.0
CUST00813,38,10,10122.32,3,4,4,344,Loyal Customers,0.0,0.197,4.4,6.0
CUST00814,51,4,4209.28,3,3,3,333,At Risk Customers,0.25,0.2925,3.25,4.25
CUST00815,7,6,8248.23,4,4,4,444,Champions,0.16666666666666666,0.19166666666666665,3.8333333333333335,6.833333333333333
CUST00816,10,4,4139.43,4,3,3,433,New Customers,0.0,0.2625,4.75,4.0
CUST00817,43,15,12291.02,3,4,4,344,Loyal Customers,0.0,0.3093333333333333,3.6153846153846154,4.0
CUST00818,208,1,988.84,1,1,1,111,At Risk Customers,0.0,0.12,4.0,6.0
CUST00819,4,5,2464.45,4,3,2,432,New Customers,0.0,0.2,3.6,4.2
CUST00820,250,2,935.6700000000001,1,1,1,111,At Risk Customers,0.0,0.44,4.5,4.5
CUST00821,37,4,1560.22,3,3,2,332,At Risk Customers,0.25,0.33499999999999996,4.5,4.5
CUST00822,47,7,5444.48,3,4,4,344,Loyal Customers,0.0,0.32,4.571428571428571,3.5714285714285716
CUST00823,207,8,3291.63,1,4,3,143,Loyal Customers,0.25,0.24625,4.0,4.75
CUST00824,27,5,3095.46,3,3,3,333,At Risk Customers,0.0,0.16199999999999998,3.2,3.2
CUST00825,158,1,410.77,2,1,1,211,At Risk Customers,0.0,0.25,5.0,4.0
CUST00826,219,10,8171.4,1,4,4,144,Loyal Customers,0.0,0.332,3.4,3.9
CUST00827,21,2,2194.51,4,1,2,412,New Customers,0.0,0.16999999999999998,4.0,4.0
CUST00828,151,1,355.91,2,1,1,211,At Risk Customers,0.0,0.39,3.0,5.0
CUST00829,14,11,6982.35,4,4,4,444,Champions,0.0,0.30818181818181817,4.363636363636363,4.181818181818182
CUST00830,15,4,1997.9499999999998,4,3,2,432,New Customers,0.0,0.3875,3.75,4.75
CUST00831,7,4,2386.85,4,3,2,432,New Customers,0.0,0.3025,4.5,6.5
CUST00832,46,2,1058.1299999999999,3,1,1,311,At Risk Customers,0.0,0.20500000000000002,5.0,4.5
CUST00833,128,1,1142.84,2,1,1,211,At Risk Customers,0.0,0.49,5.0,5.0
CUST00834,15,5,2537.02,4,3,2,432,New Customers,0.2,0.45,3.4,4.2
CUST00835,218,9,6888.030000000001,1,4,4,144,Loyal Customers,0.1111111111111111,0.27555555555555555,3.888888888888889,4.111111111111111
CUST00836,26,4,2317.06,3,3,2,332,At Risk Customers,0.0,0.295,4.0,5.75
CUST00837,6,5,3553.5,4,3,3,433,New Customers,0.0,0.362,4.2,4.4
CUST00838,70,6,4291.93,2,4,4,244,Loyal Customers,0.0,0.2866666666666667,4.333333333333333,5.5
CUST00839,223,3,1996.99,1,2,2,122,At Risk Customers,0.0,0.15333333333333332,2.6666666666666665,3.6666666666666665
CUST00840,11,12,10612.47,4,4,4,444,Champions,0.0,0.24749999999999997,3.8181818181818183,6.416666666666667
CUST00841,9,9,7419.17,4,4,4,444,Champions,0.1111111111111111,0.17777777777777778,4.555555555555555,4.666666666666667
CUST00842,25,7,7745.47,3,4,4,344,Loyal Customers,0.0,0.2657142857142857,3.857142857142857,4.285714285714286
CUST00843,106,1,803.69,2,1,1,211,At Risk Customers,1.0,0.4,4.0,2.0
CUST00844,41,2,755.87,3,1,1,311,At Risk Customers,0.5,0.29500000000000004,5.0,5.5
CUST00845,157,4,2758.2200000000003,2,3,3,233,At Risk Customers,0.0,0.31,3.25,5.0
CUST00846,40,11,8410.48,3,4,4,344,Loyal Customers,0.09090909090909091,0.1809090909090909,4.2727272727272725,5.0
CUST00847,25,8,8043.27,3,4,4,344,Loyal Customers,0.125,0.33375,3.875,3.875
CUST00848,20,5,2968.0699999999997,4,3,3,433,New Customers,0.0,0.186,4.0,3.0
CUST00849,4,8,4626.5,4,4,4,444,Champions,0.0,0.29125,4.25,3.375
CUST00850,68,2,2278.0299999999997,2,1,2,212,At Risk Customers,0.5,0.355,2.5,5.0
CUST00851,31,4,2428.66,3,3,2,332,At Risk Customers,0.25,0.21250000000000002,3.5,4.75
CUST00852,32,5,2167.86,3,3,2,332,At Risk Customers,0.0,0.30999999999999994,4.5,4.8
CUST00853,122,1,318.94,2,1,1,211,At Risk Customers,0.0,0.47,5.0,3.0
CUST00854,340,3,2249.63,1,2,2,122,At Risk Customers,0.0,0.2733333333333334,4.333333333333333,3.6666666666666665
CUST00855,353,1,613.47,1,1,1,111,At Risk Customers,0.0,0.43,5.0,3.0
CUST00856,22,2,2859.3100000000004,4,1,3,413,New Customers,0.0,0.14,5.0,2.0
CUST00857,5,8,8240.81,4,4,4,444,Champions,0.125,0.255,4.0,5.75
CUST00858,151,3,2363.5299999999997,2,2,2,222,At Risk Customers,0.0,0.21333333333333335,4.0,3.6666666666666665
CUST00859,230,4,2159.64,1,3,2,132,At Risk Customers,0.0,0.3075,4.25,4.25
CUST00860,10,4,4975.85,4,3,4,434,New Customers,0.0,0.2925,3.75,4.5
CUST00861,231,3,1530.88,1,2,2,122,At Risk Customers,0.0,0.31666666666666665,4.0,5.666666666666667
CUST00862,514,4,3934.7400000000002,1,3,3,133,At Risk Customers,0.0,0.235,5.0,4.0
CUST00863,2,5,3905.8599999999997,4,3,3,433,New Customers,0.0,0.21000000000000002,4.0,5.4
CUST00864,199,2,1042.98,1,1,1,111,At Risk Customers,0.0,0.265,4.0,2.5
CUST00865,6,4,2649.15,4,3,3,433,New Customers,0.0,0.32,4.5,5.75
CUST00866,87,1,1280.71,2,1,1,211,At Risk Customers,0.0,0.06,5.0,7.0
CUST00867,76,1,424.64,2,1,1,211,At Risk Customers,0.0,0.55,5.0,3.0
CUST00868,13,2,2446.06,4,1,2,412,New Customers,0.0,0.26,4.0,4.5
CUST00869,154,7,4021.25,2,4,3,243,Loyal Customers,0.14285714285714285,0.32857142857142857,3.5714285714285716,3.7142857142857144
CUST00870,48,8,6011.93,3,4,4,344,Loyal Customers,0.0,0.2775,3.375,3.75
CUST00871,183,8,7332.96,1,4,4,144,Loyal Customers,0.0,0.20625,3.75,4.0
CUST00872,186,3,1959.48,1,2,2,122,At Risk Customers,0.0,0.26666666666666666,4.333333333333333,5.666666666666667
CUST00873,50,6,6473.18,3,4,4,344,Loyal Customers,0.0,0.16166666666666665,3.6666666666666665,5.5
CUST00874,82,1,511.56,2,1,1,211,At Risk Customers,0.0,0.24,4.0,1.0
CUST00875,2,5,2503.32,4,3,2,432,New Customers,0.0,0.274,4.0,4.4
CUST00876,97,3,1392.13,2,2,2,222,At Risk Customers,0.0,0.4166666666666667,4.333333333333333,4.333333333333333
CUST00877,124,3,1904.33,2,2,2,222,At Risk Customers,0.0,0.18333333333333335,2.6666666666666665,3.3333333333333335
CUST00878,24,4,3527.67,3,3,3,333,At Risk Customers,0.0,0.2425,2.5,4.75
CUST00879,216,6,5967.77,1,4,4,144,Loyal Customers,0.0,0.20833333333333334,4.0,5.0
CUST00880,41,6,4867.9,3,4,4,344,Loyal Customers,0.16666666666666666,0.18499999999999997,3.5,4.666666666666667
CUST00881,28,9,9947.49,3,4,4,344,Loyal Customers,0.0,0.21666666666666667,4.0,4.777777777777778
CUST00882,146,2,894.79,2,1,1,211,At Risk Customers,0.0,0.225,4.5,6.0
CUST00883,41,4,7320.71,3,3,4,334,High Value Customers,0.0,0.0775,3.75,4.25
CUST00884,332,1,365.93,1,1,1,111,At Risk Customers,0.0,0.26,5.0,1.0
CUST00885,92,8,6880.8099999999995,2,4,4,244,Loyal Customers,0.125,0.21625,3.75,4.125
CUST00886,43,7,4255.63,3,4,4,344,Loyal Customers,0.14285714285714285,0.3057142857142857,3.7142857142857144,5.571428571428571
CUST00887,44,4,2990.4700000000003,3,3,3,333,At Risk Customers,0.0,0.28500000000000003,4.0,5.5
CUST00888,169,3,2556.74,2,2,2,222,At Risk Customers,0.0,0.3666666666666667,2.6666666666666665,2.6666666666666665
CUST00889,105,3,2012.98,2,2,2,222,At Risk Customers,0.3333333333333333,0.3866666666666667,4.333333333333333,4.0
CUST00890,56,2,1836.2600000000002,3,1,2,312,At Risk Customers,0.0,0.12,4.0,4.5
CUST00891,17,4,4809.09,4,3,4,434,New Customers,0.0,0.29000000000000004,4.0,4.25
CUST00892,34,2,1512.83,3,1,2,312,At Risk Customers,0.0,0.385,4.5,4.5
CUST00893,160,2,2269.27,2,1,2,212,At Risk Customers,0.0,0.34,4.0,5.0
CUST00894,86,2,1903.85,2,1,2,212,At Risk Customers,0.0,0.31,4.5,8.5
CUST00895,115,4,1415.7,2,3,2,232,At Risk Customers,0.0,0.3725,3.75,5.5
CUST00896,49,12,10648.24,3,4,4,344,Loyal Customers,0.08333333333333333,0.22666666666666668,4.083333333333333,3.75
CUST00897,4,4,2200.73,4,3,2,432,New Customers,0.25,0.1925,3.25,5.75
CUST00898,400,6,4353.639999999999,1,4,4,144,Loyal Customers,0.16666666666666666,0.305,4.333333333333333,3.6666666666666665
CUST00899,248,1,574.65,1,1,1,111,At Risk Customers,1.0,0.18,5.0,5.0
CUST00900,119,2,1242.65,2,1,1,211,At Risk Customers,0.0,0.25,5.0,6.5
CUST00901,25,5,2464.39,3,3,2,332,At Risk Customers,0.0,0.24,3.2,5.0
CUST00902,31,2,2750.7200000000003,3,1,3,313,At Risk Customers,0.0,0.28500000000000003,5.0,4.5
CUST00903,103,1,632.18,2,1,1,211,At Risk Customers,0.0,0.34,5.0,4.0
CUST00904,26,9,6237.5,3,4,4,344,Loyal Customers,0.4444444444444444,0.2577777777777778,3.4444444444444446,5.666666666666667
CUST00905,15,6,5968.610000000001,4,4,4,444,Champions,0.0,0.27666666666666667,3.5,5.166666666666667
CUST00906,99,2,1449.41,2,1,2,212,At Risk Customers,0.0,0.395,3.5,4.5
CUST00907,281,3,2874.51,1,2,3,123,At Risk Customers,0.0,0.37333333333333335,4.0,4.333333333333333
CUST00908,13,3,3367.2,4,2,3,423,New Customers,0.0,0.26333333333333336,4.0,5.0
CUST00909,246,1,615.14,1,1,1,111,At Risk Customers,1.0,0.49,4.0,5.0
CUST00910,188,1,1239.32,1,1,1,111,At Risk Customers,0.0,0.39,4.0,4.0
CUST00911,10,12,6468.68,4,4,4,444,Champions,0.08333333333333333,0.28583333333333333,4.083333333333333,4.0
CUST00912,199,2,1516.54,1,1,2,112,At Risk Customers,0.0,0.315,5.0,2.0
CUST00913,244,3,1818.9,1,2,2,122,At Risk Customers,0.0,0.37333333333333335,3.0,3.3333333333333335
CUST00914,13,4,2222.24,4,3,2,432,New Customers,0.25,0.3775,3.5,3.25
CUST00915,174,4,2277.22,2,3,2,232,At Risk Customers,0.0,0.25,4.75,5.0
CUST00916,48,6,4860.93,3,4,4,344,Loyal Customers,0.16666666666666666,0.23666666666666666,3.6666666666666665,5.333333333333333
CUST00917,347,3,1704.79,1,2,2,122,At Risk Customers,0.0,0.2833333333333333,4.333333333333333,5.333333333333333
CUST00918,297,2,1142.22,1,1,1,111,At Risk Customers,0.0,0.38,3.0,4.5
CUST00919,3,3,2454.3900000000003,4,2,2,422,New Customers,0.0,0.23,3.6666666666666665,3.3333333333333335
CUST00920,127,4,3650.77,2,3,3,233,At Risk Customers,0.5,0.27749999999999997,4.0,5.25
CUST00921,256,1,1335.06,1,1,1,111,At Risk Customers,1.0,0.1,4.0,3.0
CUST00922,20,2,1685.92,4,1,2,412,New Customers,0.0,0.185,5.0,3.5
CUST00923,118,7,4149.83,2,4,3,243,Loyal Customers,0.0,0.27714285714285714,3.5714285714285716,5.0
CUST00924,17,6,3946.79,4,4,3,443,New Customers,0.16666666666666666,0.37666666666666665,4.5,4.666666666666667
CUST00925,10,3,1237.22,4,2,1,421,New Customers,0.0,0.2333333333333333,4.0,4.666666666666667
CUST00926,37,4,2339.8,3,3,2,332,At Risk Customers,0.0,0.2025,3.75,3.75
CUST00927,404,1,617.86,1,1,1,111,At Risk Customers,0.0,0.36,3.0,3.0
CUST00928,290,1,325.55,1,1,1,111,At Risk Customers,0.0,0.53,3.0,3.0
CUST00929,20,3,1073.3,4,2,1,421,New Customers,0.0,0.22,3.6666666666666665,4.666666666666667
CUST00930,32,6,3844.14,3,4,3,343,Loyal Customers,0.16666666666666666,0.3566666666666667,4.333333333333333,5.333333333333333
CUST00931,2,3,2714.71,4,2,3,423,New Customers,0.0,0.23666666666666666,3.0,5.666666666666667
CUST00932,144,1,688.68,2,1,1,211,At Risk Customers,1.0,0.2,2.0,2.0
CUST00933,266,3,2102.12,1,2,2,122,At Risk Customers,0.0,0.22666666666666666,4.666666666666667,3.6666666666666665
CUST00934,105,10,6237.47,2,4,4,244,Loyal Customers,0.1,0.258,4.5,4.7
CUST00935,33,7,5188.150000000001,3,4,4,344,Loyal Customers,0.0,0.33714285714285713,3.7142857142857144,4.142857142857143
CUST00936,30,5,3923.66,3,3,3,333,At Risk Customers,0.0,0.22800000000000004,4.2,5.0
CUST00937,187,5,3342.44,1,3,3,133,At Risk Customers,0.0,0.16999999999999998,3.8,2.8
CUST00938,87,3,4729.23,2,2,4,224,High Value Customers,0.0,0.2933333333333334,4.0,5.0
CUST00939,54,2,1107.05,3,1,1,311,At Risk Customers,0.5,0.305,2.5,5.5
CUST00940,5,4,2899.21,4,3,3,433,New Customers,0.75,0.21750000000000003,3.75,4.0
CUST00941,244,5,3758.0600000000004,1,3,3,133,At Risk Customers,0.0,0.294,4.8,4.6
CUST00942,68,1,407.18,2,1,1,211,At Risk Customers,1.0,0.35,2.0,7.0
CUST00943,407,5,3965.95,1,3,3,133,At Risk Customers,0.0,0.304,3.8,3.6
CUST00944,135,6,4456.65,2,4,4,244,Loyal Customers,0.16666666666666666,0.24833333333333332,3.1666666666666665,2.0
CUST00945,13,3,2214.03,4,2,2,422,New Customers,0.0,0.20333333333333334,3.6666666666666665,4.333333333333333
CUST00946,234,1,542.29,1,1,1,111,At Risk Customers,0.0,0.39,4.0,5.0
CUST00947,20,10,10027.53,4,4,4,444,Champions,0.1,0.161,4.555555555555555,5.0
CUST00948,140,1,923.64,2,1,1,211,At Risk Customers,0.0,0.1,5.0,6.0
CUST00949,191,2,1269.04,1,1,1,111,At Risk Customers,0.0,0.14500000000000002,4.0,2.5
CUST00950,270,3,3765.9,1,2,3,123,At Risk Customers,0.0,0.16666666666666666,3.6666666666666665,4.0
CUST00951,57,2,1189.38,2,1,1,211,At Risk Customers,0.5,0.185,5.0,4.5
CUST00952,53,9,5015.73,3,4,4,344,Loyal Customers,0.0,0.33222222222222225,4.111111111111111,3.4444444444444446
CUST00953,12,4,2392.2400000000002,4,3,2,432,New Customers,0.25,0.3475,2.75,4.25
CUST00954,25,3,1448.85,3,2,2,322,At Risk Customers,0.0,0.39999999999999997,4.0,3.3333333333333335
CUST00955,124,2,748.92,2,1,1,211,At Risk Customers,0.0,0.145,4.0,3.0
CUST00956,34,8,6939.79,3,4,4,344,Loyal Customers,0.0,0.2875,3.875,3.5
CUST00957,31,4,2283.67,3,3,2,332,At Risk Customers,0.5,0.23,4.0,3.25
CUST00958,221,2,1033.42,1,1,1,111,At Risk Customers,0.0,0.27,4.5,5.5
CUST00959,124,7,3865.13,2,4,3,243,Loyal Customers,0.14285714285714285,0.3085714285714286,3.4285714285714284,4.0
CUST00960,207,4,3772.4900000000002,1,3,3,133,At Risk Customers,0.25,0.2125,4.0,2.5
CUST00961,13,7,4642.05,4,4,4,444,Champions,0.14285714285714285,0.3457142857142857,3.4285714285714284,4.571428571428571
CUST00962,83,1,349.41,2,1,1,211,At Risk Customers,1.0,0.26,5.0,7.0
CUST00963,164,1,641.2,2,1,1,211,At Risk Customers,0.0,0.34,5.0,5.0
CUST00964,280,3,2167.08,1,2,2,122,At Risk Customers,0.0,0.25,4.0,5.333333333333333
CUST00965,7,3,1160.9499999999998,4,2,1,421,New Customers,0.0,0.3233333333333333,4.0,4.0
CUST00966,43,2,2702.51,3,1,3,313,At Risk Customers,0.0,0.305,5.0,4.0
CUST00967,279,2,2065.27,1,1,2,112,At Risk Customers,0.5,0.29000000000000004,3.0,6.0
CUST00968,159,6,6505.79,2,4,4,244,Loyal Customers,0.0,0.29,3.5,5.666666666666667
CUST00969,21,5,3048.0499999999997,4,3,3,433,New Customers,0.0,0.32999999999999996,4.4,6.4
CUST00970,249,3,1607.64,1,2,2,122,At Risk Customers,0.0,0.41,4.333333333333333,5.666666666666667
CUST00971,39,9,5971.94,3,4,4,344,Loyal Customers,0.0,0.2866666666666667,3.888888888888889,3.7777777777777777
CUST00972,52,6,7731.1900000000005,3,4,4,344,Loyal Customers,0.0,0.27166666666666667,3.6666666666666665,4.333333333333333
CUST00973,17,8,3816.52,4,4,3,443,New Customers,0.0,0.28625,3.625,5.25
CUST00974,23,6,3864.1600000000003,4,4,3,443,New Customers,0.16666666666666666,0.2783333333333333,4.166666666666667,5.333333333333333
CUST00975,20,5,3079.6099999999997,4,3,3,433,New Customers,0.0,0.292,4.2,4.6
CUST00976,12,8,6222.9,4,4,4,444,Champions,0.125,0.3375,3.5,4.625
CUST00977,13,4,2475.1,4,3,2,432,New Customers,0.0,0.295,4.0,3.5
CUST00978,368,1,725.16,1,1,1,111,At Risk Customers,0.0,0.38,3.0,5.0
CUST00979,164,8,6304.8099999999995,2,4,4,244,Loyal Customers,0.0,0.27999999999999997,3.25,4.5
CUST00980,142,1,492.33,2,1,1,211,At Risk Customers,0.0,0.26,5.0,6.0
CUST00981,51,9,6921.92,3,4,4,344,Loyal Customers,0.0,0.2877777777777778,4.666666666666667,3.5555555555555554
CUST00982,13,5,2494.24,4,3,2,432,New Customers,0.0,0.308,3.8,4.6
CUST00983,317,2,1982.29,1,1,2,112,At Risk Customers,0.0,0.10500000000000001,5.0,5.0
CUST00984,8,4,4244.13,4,3,3,433,New Customers,0.0,0.14750000000000002,3.25,5.25
CUST00985,146,1,734.6,2,1,1,211,At Risk Customers,0.0,0.15,5.0,9.0
CUST00986,7,6,3804.19,4,4,3,443,New Customers,0.0,0.3566666666666667,3.5,3.8333333333333335
CUST00987,36,6,6292.92,3,4,4,344,Loyal Customers,0.0,0.2916666666666667,3.8333333333333335,5.166666666666667
CUST00988,45,7,4773.01,3,4,4,344,Loyal Customers,0.0,0.16142857142857142,4.571428571428571,4.285714285714286
CUST00989,219,5,4165.87,1,3,3,133,At Risk Customers,0.0,0.22999999999999998,3.8,3.8
CUST00990,15,9,6877.57,4,4,4,444,Champions,0.1111111111111111,0.28444444444444444,3.6666666666666665,4.111111111111111
CUST00991,49,12,11918.47,3,4,4,344,Loyal Customers,0.0,0.22666666666666668,4.5,4.583333333333333
CUST00992,333,5,4442.45,1,3,4,134,High Value Customers,0.0,0.322,3.6,5.0
CUST00993,225,7,6785.33,1,4,4,144,Loyal Customers,0.0,0.10714285714285714,3.857142857142857,5.142857142857143
CUST00994,12,8,7749.85,4,4,4,444,Champions,0.125,0.35125,3.625,3.625
CUST00995,220,4,2523.84,1,3,2,132,At Risk Customers,0.0,0.33,3.75,3.5
CUST00996,20,8,4295.360000000001,4,4,4,444,Champions,0.0,0.18875,3.375,3.75
CUST00997,241,1,325.85,1,1,1,111,At Risk Customers,0.0,0.33,5.0,3.0
CUST00998,24,5,4050.55,3,3,3,333,At Risk Customers,0.0,0.16,4.4,2.8
CUST00999,209,7,4930.56,1,4,4,144,Loyal Customers,0.0,0.30428571428571427,4.428571428571429,5.857142857142857
CUST01000,22,4,3336.54,4,3,3,433,New Customers,0.0,0.32,3.75,3.5
CUST01001,374,5,4064.54,1,3,3,133,At Risk Customers,0.0,0.22800000000000004,3.6,3.0
CUST01002,41,6,3771.06,3,4,3,343,Loyal Customers,0.0,0.22833333333333336,3.6666666666666665,3.6666666666666665
CUST01003,199,1,944.62,1,1,1,111,At Risk Customers,0.0,0.32,5.0,7.0
CUST01004,276,7,5599.9,1,4,4,144,Loyal Customers,0.0,0.3385714285714286,4.0,4.571428571428571
CUST01005,205,1,1329.67,1,1,1,111,At Risk Customers,0.0,0.18,4.0,7.0
CUST01006,48,3,1795.3999999999999,3,2,2,322,At Risk Customers,0.0,0.20333333333333334,5.0,4.666666666666667
CUST01007,57,5,2893.62,2,3,3,233,At Risk Customers,0.0,0.312,4.2,4.8
CUST01008,330,1,473.15,1,1,1,111,At Risk Customers,0.0,0.1,5.0,6.0
CUST01009,32,2,1137.6100000000001,3,1,1,311,At Risk Customers,0.0,0.25,2.5,5.0
CUST01010,17,2,781.3599999999999,4,1,1,411,New Customers,0.0,0.29500000000000004,2.5,5.5
CUST01011,426,4,1951.66,1,3,2,132,At Risk Customers,0.0,0.265,4.25,5.0
CUST01012,22,5,3441.3199999999997,4,3,3,433,New Customers,0.2,0.164,4.4,7.0
CUST01013,368,2,1302.3899999999999,1,1,1,111,At Risk Customers,0.5,0.255,4.5,4.5
CUST01014,198,7,3972.09,1,4,3,143,Loyal Customers,0.0,0.26857142857142857,4.571428571428571,4.142857142857143
CUST01015,12,5,2736.99,4,3,3,433,New Customers,0.0,0.166,3.8,4.2
CUST01016,37,4,1706.07,3,3,2,332,At Risk Customers,0.0,0.26,4.0,3.25
CUST01017,47,6,5902.049999999999,3,4,4,344,Loyal Customers,0.16666666666666666,0.25333333333333335,4.0,5.333333333333333
CUST01018,7,2,1107.73,4,1,1,411,New Customers,0.0,0.32,4.0,3.5
CUST01019,351,2,1151.0900000000001,1,1,1,111,At Risk Customers,0.0,0.38,4.0,5.5
CUST01020,192,1,236.73,1,1,1,111,At Risk Customers,0.0,0.33,2.0,6.0
CUST01021,52,3,1191.98,3,2,1,321,At Risk Customers,0.3333333333333333,0.35000000000000003,4.0,4.0
CUST01022,313,2,1528.4,1,1,2,112,At Risk Customers,0.0,0.455,3.0,6.5
CUST01023,265,1,948.21,1,1,1,111,At Risk Customers,0.0,0.24,4.0,3.0
CUST01024,18,2,996.72,4,1,1,411,New Customers,0.0,0.245,4.0,4.0
CUST01025,24,6,7672.870000000001,3,4,4,344,Loyal Customers,0.16666666666666666,0.18666666666666668,3.3333333333333335,4.333333333333333
CUST01026,126,2,759.58,2,1,1,211,At Risk Customers,0.0,0.41500000000000004,3.5,5.0
CUST01027,59,5,4590.97,2,3,4,234,High Value Customers,0.0,0.16799999999999998,3.8,3.8
CUST01028,234,1,2809.6,1,1,3,113,At Risk Customers,0.0,0.26,4.0,4.0
CUST01029,19,5,2874.62,4,3,3,433,New Customers,0.0,0.33799999999999997,3.6,5.4
CUST01030,60,12,9864.789999999999,2,4,4,244,Loyal Customers,0.0,0.2366666666666667,3.5833333333333335,3.6666666666666665
CUST01031,235,5,3089.5600000000004,1,3,3,133,At Risk Customers,0.0,0.406,4.0,4.0
CUST01032,45,2,994.23,3,1,1,311,At Risk Customers,0.0,0.365,4.0,4.5
CUST01033,55,11,5721.55,3,4,4,344,Loyal Customers,0.18181818181818182,0.3563636363636364,3.5454545454545454,4.0
CUST01034,46,10,6196.6,3,4,4,344,Loyal Customers,0.0,0.29500000000000004,4.1,3.7
CUST01035,10,8,4307.32,4,4,4,444,Champions,0.125,0.41625,4.625,3.5
CUST01036,202,6,5297.63,1,4,4,144,Loyal Customers,0.0,0.17166666666666666,4.166666666666667,4.166666666666667
CUST01037,27,2,1802.65,3,1,2,312,At Risk Customers,0.0,0.385,4.5,3.5
CUST01038,113,4,1834.46,2,3,2,232,At Risk Customers,0.0,0.2375,3.75,4.75
CUST01039,18,4,2593.19,4,3,2,432,New Customers,0.25,0.22249999999999998,3.75,3.5
CUST01040,191,1,594.23,1,1,1,111,At Risk Customers,0.0,0.31,4.0,4.0
CUST01041,1,2,751.07,4,1,1,411,New Customers,0.0,0.42,3.5,5.0
CUST01042,35,2,1249.24,3,1,1,311,At Risk Customers,0.0,0.18,4.5,4.0
CUST01043,135,1,464.25,2,1,1,211,At Risk Customers,0.0,0.62,5.0,3.0
CUST01044,31,3,3450.2,3,2,3,323,At Risk Customers,0.0,0.26666666666666666,3.6666666666666665,4.333333333333333
CUST01045,4,3,2304.71,4,2,2,422,New Customers,0.0,0.20333333333333337,3.6666666666666665,4.333333333333333
CUST01046,166,1,1032.89,2,1,1,211,At Risk Customers,0.0,0.1,4.0,8.0
CUST01047,210,1,389.07,1,1,1,111,At Risk Customers,0.0,0.22,5.0,7.0
CUST01048,189,1,616.59,1,1,1,111,At Risk Customers,0.0,0.05,4.0,7.0
CUST01049,205,1,345.2,1,1,1,111,At Risk Customers,0.0,0.11,5.0,7.0
CUST01050,38,4,3112.21,3,3,3,333,At Risk Customers,0.0,0.16,3.0,4.5
CUST01051,164,2,1390.63,2,1,2,212,At Risk Customers,0.0,0.38,4.5,4.5
CUST01052,234,1,763.75,1,1,1,111,At Risk Customers,0.0,0.05,5.0,4.0
CUST01053,207,2,2622.57,1,1,3,113,At Risk Customers,0.0,0.205,5.0,5.0
CUST01054,237,5,2628.9300000000003,1,3,3,133,At Risk Customers,0.0,0.378,2.4,6.2
CUST01055,267,4,4625.5599999999995,1,3,4,134,High Value Customers,0.25,0.17500000000000002,3.0,5.5
CUST01056,45,7,5364.88,3,4,4,344,Loyal Customers,0.2857142857142857,0.21428571428571427,3.4285714285714284,3.2857142857142856
CUST01057,24,2,1334.53,3,1,1,311,At Risk Customers,0.0,0.18,3.0,5.5
CUST01058,171,3,1535.77,2,2,2,222,At Risk Customers,0.0,0.23666666666666666,4.333333333333333,5.333333333333333
CUST01059,207,1,601.72,1,1,1,111,At Risk Customers,0.0,0.31,4.0,4.0
CUST01060,32,4,3439.38,3,3,3,333,At Risk Customers,0.0,0.1925,4.0,5.5
CUST01061,3,4,2155.06,4,3,2,432,New Customers,0.0,0.4125,4.0,3.5
CUST01062,355,5,2991.27,1,3,3,133,At Risk Customers,0.0,0.194,4.4,4.8
CUST01063,30,3,1627.58,3,2,2,322,At Risk Customers,0.3333333333333333,0.36333333333333334,2.3333333333333335,5.0
CUST01064,57,4,2049.1499999999996,2,3,2,232,At Risk Customers,0.0,0.20750000000000002,4.5,5.75
CUST01065,59,3,1607.17,2,2,2,222,At Risk Customers,0.0,0.27666666666666667,2.3333333333333335,4.0
CUST01066,31,4,2965.5299999999997,3,3,3,333,At Risk Customers,0.0,0.275,4.0,4.25
CUST01067,7,5,4606.679999999999,4,3,4,434,New Customers,0.0,0.246,3.6,5.2
CUST01068,191,5,3945.95,1,3,3,133,At Risk Customers,0.0,0.292,3.6,3.4
CUST01069,53,2,3871.4700000000003,3,1,3,313,At Risk Customers,0.0,0.255,4.5,6.0
CUST01070,13,11,7739.12,4,4,4,444,Champions,0.0,0.2318181818181818,4.0,4.545454545454546
CUST01071,55,2,1287.3400000000001,3,1,1,311,At Risk Customers,0.0,0.22500000000000003,3.5,5.0
CUST01072,244,1,377.27,1,1,1,111,At Risk Customers,1.0,0.3,4.0,4.0
CUST01073,141,3,4033.7000000000003,2,2,3,223,At Risk Customers,0.3333333333333333,0.14333333333333334,3.6666666666666665,4.333333333333333
CUST01074,175,3,1784.42,2,2,2,222,At Risk Customers,0.0,0.24,3.0,5.333333333333333
CUST01075,87,2,1464.29,2,1,2,212,At Risk Customers,1.0,0.065,4.5,5.0
CUST01076,11,8,4484.14,4,4,4,444,Champions,0.0,0.3,3.5,5.25
CUST01077,129,1,1080.77,2,1,1,211,At Risk Customers,0.0,0.45,5.0,5.0
CUST01078,217,2,777.22,1,1,1,111,At Risk Customers,0.0,0.24,3.0,3.0
